company_name,rating,bio,salary,job,founded_in,field,other
Subros,3.8,Auto Components | Pune +88 other locations,12500.0,1.0,1985 (41 yrs old),Auto Components,Pune +88 other locations
XpressBees,4.2,Logistics | Pune +474 other locations,8200.0,12.0,2015 (11 yrs old),Logistics,Pune +474 other locations
American Express,4.1,Financial Services | Pune +53 other locations,24500.0,146.0,1850 (176 yrs old),Financial Services,Pune +53 other locations
Automatic Data Processing (ADP),3.9,Software Product | Pune +40 other locations,24000.0,77.0,,Software Product,Pune +40 other locations
PNB MetLife,3.4,Insurance | Pune +424 other locations,8000.0,15.0,2001 (25 yrs old),Insurance,Pune +424 other locations
Kyndryl,3.9,IT Services & Consulting | Pune +37 other locations,26100.0,35.0,,IT Services & Consulting,Pune +37 other locations
Escorts Kubota Limited,4.1,Automobile | Pune +155 other locations,13300.0,3.0,,Automobile,Pune +155 other locations
Aditya Birla Sun Life Insurance,4.0,Insurance | Pune +488 other locations,9900.0,77.0,2000 (26 yrs old),Insurance,Pune +488 other locations
Aditya Birla Capital,3.8,NBFC | Pune +338 other locations,14100.0,1.0,2017 (9 yrs old),NBFC,Pune +338 other locations
Grasim Industries,4.0,Building Material | Pune +241 other locations,12700.0,4.0,1947 (79 yrs old),Building Material,Pune +241 other locations
Maersk,4.0,Logistics | Pune +49 other locations,18900.0,31.0,,Logistics,Pune +49 other locations
Synechron,3.5,IT Services & Consulting | Pune +32 other locations,27900.0,58.0,2001 (25 yrs old),IT Services & Consulting,Pune +32 other locations
Glenmark Pharmaceuticals,3.8,Pharma | Pune +184 other locations,12100.0,128.0,1977 (49 yrs old),Pharma,Pune +184 other locations
Birlasoft,3.5,IT Services & Consulting | Pune +50 other locations,29700.0,444.0,1995 (31 yrs old),IT Services & Consulting,Pune +50 other locations
Godrej & Boyce Manufacturing,3.9,Consumer Electronics & Appliances | Pune +165 other locations,24000.0,77.0,,Consumer Electronics & Appliances,Pune +165 other locations
Dabur,3.8,FMCG | Pune +320 other locations,8800.0,23.0,1884 (142 yrs old),FMCG,Pune +320 other locations
Samvardhana Motherson Group,3.7,Auto Components | Pune +93 other locations,12100.0,13.0,1986 (40 yrs old),Auto Components,Pune +93 other locations
Kotak Mahindara Life Insurance,3.5,Insurance | Pune +257 other locations,12600.0,194.0,2001 (25 yrs old),Insurance,Pune +257 other locations
Cogent E Services,3.2,BPO | Pune +55 other locations,10300.0,1.0,2004 (22 yrs old),BPO,Pune +55 other locations
Altruist Technologies,4.4,BPO | Pune +44 other locations,8200.0,8.0,2005 (21 yrs old),BPO,Pune +44 other locations
JK Cement,4.0,Building Material | Pune +326 other locations,10000.0,1.0,1975 (51 yrs old),Building Material,Pune +326 other locations
TCS,3.3,IT Services & Consulting |  +438 other locations,970000.0,2600.0,1968 (58 yrs old),IT Services & Consulting,+438 other locations
Accenture,3.7,IT Services & Consulting |  +254 other locations,650000.0,36700.0,1989 (37 yrs old),IT Services & Consulting,+254 other locations
Wipro,3.6,IT Services & Consulting |  +370 other locations,480000.0,5900.0,1945 (81 yrs old),IT Services & Consulting,+370 other locations
Cognizant,3.6,IT Services & Consulting |  +229 other locations,600000.0,755.0,1994 (32 yrs old),IT Services & Consulting,+229 other locations
Capgemini,3.7,IT Services & Consulting |  +184 other locations,480000.0,1700.0,1967 (59 yrs old),IT Services & Consulting,+184 other locations
HDFC Bank,3.8,Banking |  +1821 other locations,150000.0,259.0,1994 (32 yrs old),Banking,+1821 other locations
Infosys,3.5,IT Services & Consulting |  +246 other locations,520000.0,2600.0,,IT Services & Consulting,+246 other locations
ICICI Bank,4.0,Banking |  +1436 other locations,150000.0,21.0,1994 (32 yrs old),Banking,+1436 other locations
HCLTech,3.4,IT Services & Consulting |  +226 other locations,370000.0,165.0,,IT Services & Consulting,+226 other locations
Tech Mahindra,3.4,IT Services & Consulting |  +331 other locations,280000.0,356.0,1986 (40 yrs old),IT Services & Consulting,+331 other locations
Genpact,3.6,IT Services & Consulting |  +182 other locations,230000.0,671.0,1997 (29 yrs old),IT Services & Consulting,+182 other locations
Teleperformance,3.8,BPO |  +254 other locations,95700.0,1200.0,1978 (48 yrs old),BPO,+254 other locations
Axis Bank,3.6,Banking |  +1498 other locations,100000.0,208.0,1993 (33 yrs old),Banking,+1498 other locations
Jio,4.4,Telecom |  +1893 other locations,62100.0,3.0,2018 (8 yrs old),Telecom,+1893 other locations
Concentrix Corporation,3.6,BPO |  +179 other locations,130000.0,79.0,1983 (43 yrs old),BPO,+179 other locations
Amazon,3.9,Internet |  +518 other locations,150000.0,1600.0,1994 (32 yrs old),Internet,+518 other locations
iEnergizer,4.6,BPO |  +51 other locations,23900.0,69.0,,BPO,+51 other locations
Reliance Retail,3.9,Retail |  +1150 other locations,74400.0,157.0,2006 (20 yrs old),Retail,+1150 other locations
LTIMindtree,3.6,IT Services & Consulting |  +146 other locations,190000.0,444.0,1997 (29 yrs old),IT Services & Consulting,+146 other locations
IBM,3.9,IT Services & Consulting |  +160 other locations,210000.0,293.0,1911 (115 yrs old),IT Services & Consulting,+160 other locations
HDB Financial Services,3.9,NBFC |  +1089 other locations,50000.0,191.0,2007 (19 yrs old),NBFC,+1089 other locations
Larsen & Toubro Limited,3.9,Engineering & Construction |  +754 other locations,24000.0,77.0,,Engineering & Construction,+754 other locations
Deloitte,3.7,Management Consulting |  +187 other locations,250000.0,1400.0,1845 (181 yrs old),Management Consulting,+187 other locations
Kotak Mahindra Bank,3.6,Banking |  +681 other locations,86800.0,67.0,,Banking,+681 other locations
Reliance Industries,4.0,Oil & Gas |  +812 other locations,72400.0,60.0,1977 (49 yrs old),Oil & Gas,+812 other locations
Vodafone Idea,3.9,Telecom |  +704 other locations,50300.0,27.0,2018 (8 yrs old),Telecom,+704 other locations
Bharti Airtel,3.8,Telecom |  +789 other locations,48900.0,112.0,1952 (74 yrs old),Telecom,+789 other locations
BYJU'S,3.2,EdTech |  +321 other locations,53600.0,77.0,2011 (15 yrs old),EdTech,+321 other locations
WNS,3.3,IT Services & Consulting |  +65 other locations,68700.0,79.0,1996 (30 yrs old),IT Services & Consulting,+65 other locations
Tata Motors,4.1,Automobile |  +506 other locations,42500.0,172.0,1945 (81 yrs old),Automobile,+506 other locations
IDFC FIRST Bank,3.9,Banking |  +710 other locations,48700.0,31.0,,Banking,+710 other locations
Ernst & Young,3.4,Management Consulting |  +132 other locations,24000.0,77.0,,Management Consulting,+132 other locations
IndusInd Bank,3.4,Banking |  +787 other locations,51700.0,146.0,,Banking,+787 other locations
AU Small Finance Bank,3.9,Banking |  +782 other locations,28800.0,45.0,1996 (30 yrs old),Banking,+782 other locations
Flipkart,3.9,Internet |  +560 other locations,53700.0,171.0,2007 (19 yrs old),Internet,+560 other locations
Bajaj Finserv,3.9,NBFC |  +1161 other locations,30100.0,4.0,2007 (19 yrs old),NBFC,+1161 other locations
Muthoot FinCorp,4.5,NBFC |  +1087 other locations,9000.0,39.0,,NBFC,+1087 other locations
PwC,3.3,Management Consulting |  +132 other locations,120000.0,874.0,1880 (146 yrs old),Management Consulting,+132 other locations
Mahindra & Mahindra,4.0,Automobile |  +562 other locations,24000.0,77.0,,Automobile,+562 other locations
Infosys BPM,3.5,BPO |  +95 other locations,72600.0,101.0,2002 (24 yrs old),BPO,+95 other locations
DXC Technology,3.6,IT Services & Consulting |  +133 other locations,72400.0,195.0,2017 (9 yrs old),IT Services & Consulting,+133 other locations
HDFC Life,3.9,Insurance |  +698 other locations,33200.0,123.0,,Insurance,+698 other locations
Maruti Suzuki,4.2,Automobile |  +482 other locations,34400.0,698.0,1981 (45 yrs old),Automobile,+482 other locations
Bandhan Bank,3.7,Banking |  +995 other locations,25400.0,14.0,,Banking,+995 other locations
Conneqt Business Solutions,3.6,BPO |  +267 other locations,26500.0,361.0,2002 (24 yrs old),BPO,+267 other locations
Mphasis,3.3,IT Services & Consulting |  +63 other locations,73200.0,43.0,1998 (28 yrs old),IT Services & Consulting,+63 other locations
Yes Bank,3.7,Banking |  +540 other locations,43300.0,157.0,2004 (22 yrs old),Banking,+540 other locations
Tata Steel,4.0,Iron & Steel |  +228 other locations,33900.0,77.0,1907 (119 yrs old),Iron & Steel,+228 other locations
Quess,3.8,Recruitment |  +740 other locations,30400.0,9.0,2007 (19 yrs old),Recruitment,+740 other locations
Startek,3.1,BPO |  +107 other locations,24400.0,136.0,2017 (9 yrs old),BPO,+107 other locations
Asian Paints,4.0,Chemicals |  +547 other locations,25200.0,56.0,,Chemicals,+547 other locations
UltraTech Cement,4.1,Building Material |  +534 other locations,24100.0,24.0,1983 (43 yrs old),Building Material,+534 other locations
Paytm,3.2,FinTech |  +418 other locations,34000.0,490.0,,FinTech,+418 other locations
Shriram Finance,4.0,NBFC |  +1110 other locations,15200.0,8.0,1979 (47 yrs old),NBFC,+1110 other locations
Bajaj Finance,3.9,NBFC |  +965 other locations,22700.0,5100.0,1987 (39 yrs old),NBFC,+965 other locations
Equitas Small Finance Bank,4.4,Banking |  +479 other locations,13200.0,13.0,,Banking,+479 other locations
Sutherland Global Services,3.4,BPO |  +82 other locations,34400.0,299.0,,BPO,+82 other locations
EXL Service,3.6,Analytics & KPO |  +63 other locations,44100.0,1400.0,,Analytics & KPO,+63 other locations
Cipla,4.1,Pharma |  +291 other locations,26000.0,69.0,1935 (91 yrs old),Pharma,+291 other locations
Samsung,3.9,Consumer Electronics & Appliances |  +578 other locations,26300.0,28.0,1969 (57 yrs old),Consumer Electronics & Appliances,+578 other locations
Ericsson,3.9,Telecom |  +162 other locations,42600.0,67.0,,Telecom,+162 other locations
Wells Fargo,3.7,Financial Services |  +28 other locations,55200.0,178.0,,Financial Services,+28 other locations
Dr. Reddy's,4.0,Pharma |  +213 other locations,24000.0,77.0,,Pharma,+213 other locations
Optum Global Solutions,4.0,IT Services & Consulting |  +68 other locations,48400.0,76.0,2002 (24 yrs old),IT Services & Consulting,+68 other locations
Delhivery,3.8,Logistics |  +751 other locations,21200.0,171.0,2011 (15 yrs old),Logistics,+751 other locations
ICICI Prudential Life Insurance,4.0,Insurance |  +505 other locations,22900.0,508.0,2000 (26 yrs old),Insurance,+505 other locations
JSW Steel,3.9,Iron & Steel |  +193 other locations,30300.0,105.0,1982 (44 yrs old),Iron & Steel,+193 other locations
JPMorgan Chase & Co.,3.8,Financial Services |  +55 other locations,24000.0,77.0,,Financial Services,+55 other locations
HGS,3.7,BPO |  +121 other locations,20900.0,19.0,2000 (26 yrs old),BPO,+121 other locations
Jana Small Finance Bank,3.8,Banking |  +419 other locations,14100.0,55.0,2006 (20 yrs old),Banking,+419 other locations
Sun Pharmaceutical Industries,4.1,Pharma |  +264 other locations,23400.0,289.0,,Pharma,+264 other locations
Ujjivan Small Finance Bank,4.0,Banking |  +533 other locations,13000.0,138.0,2017 (9 yrs old),Banking,+533 other locations
Amazon Development Centre India,3.8,Internet |  +146 other locations,24000.0,77.0,,Internet,+146 other locations
Hexaware Technologies,3.4,IT Services & Consulting |  +67 other locations,53200.0,593.0,1990 (36 yrs old),IT Services & Consulting,+67 other locations
Lupin,4.1,Pharma |  +202 other locations,22500.0,32.0,,Pharma,+202 other locations
L&T Construction,4.0,Engineering & Construction |  +433 other locations,24000.0,77.0,,Engineering & Construction,+433 other locations
Zydus Lifesciences,3.9,Pharma |  +176 other locations,19900.0,20.0,1952 (74 yrs old),Pharma,+176 other locations
Ekart Logistics,3.9,Logistics |  +736 other locations,15800.0,77.0,2009 (17 yrs old),Logistics,+736 other locations
Hindustan Unilever,4.2,FMCG |  +531 other locations,20000.0,41.0,1872 (154 yrs old),FMCG,+531 other locations
KPMG India,3.4,Management Consulting |  +111 other locations,64500.0,56.0,1993 (33 yrs old),Management Consulting,+111 other locations
ITC,3.9,FMCG |  +375 other locations,24400.0,76.0,1910 (116 yrs old),FMCG,+375 other locations
Axis Max Life Insurance,4.0,Insurance |  +494 other locations,20000.0,145.0,2000 (26 yrs old),Insurance,+494 other locations
Megha Engineering & Infrastructures,3.9,Engineering & Construction |  +405 other locations,24000.0,77.0,,Engineering & Construction,+405 other locations
Tata Projects,4.2,Engineering & Construction |  +284 other locations,22000.0,29.0,,Engineering & Construction,+284 other locations
Coforge,3.2,IT Services & Consulting |  +104 other locations,48600.0,122.0,,IT Services & Consulting,+104 other locations
FIS,3.8,FinTech |  +61 other locations,38700.0,108.0,,FinTech,+61 other locations
Bajaj Life Insurance,3.9,Insurance |  +607 other locations,24000.0,77.0,,Insurance,+607 other locations
L&T Technology Services,3.1,IT Services & Consulting |  +93 other locations,24000.0,77.0,,IT Services & Consulting,+93 other locations
Cholamandalam Investment & Finance,3.8,Financial Services |  +840 other locations,24000.0,77.0,,Financial Services,+840 other locations
IIFL Finance,4.0,NBFC |  +800 other locations,14100.0,67.0,1995 (31 yrs old),NBFC,+800 other locations
Oracle,3.5,Software Product |  +56 other locations,62400.0,1100.0,1977 (49 yrs old),Software Product,+56 other locations
Indian Army,4.7,Defence & Aerospace |  +364 other locations,9500.0,77.0,1895 (131 yrs old),Defence & Aerospace,+364 other locations
Muthoot Finance,3.7,NBFC |  +784 other locations,13000.0,82.0,,NBFC,+784 other locations
Omega Healthcare,3.8,BPO |  +69 other locations,26300.0,116.0,2003 (23 yrs old),BPO,+69 other locations
JLL,4.1,Real Estate |  +85 other locations,24200.0,290.0,1999 (27 yrs old),Real Estate,+85 other locations
eClerx,3.1,IT Services & Consulting |  +32 other locations,31700.0,236.0,2000 (26 yrs old),IT Services & Consulting,+32 other locations
HCL Group,3.5,IT Services & Consulting |  +97 other locations,370000.0,165.0,,IT Services & Consulting,+97 other locations
Piramal Finance,4.2,NBFC |  +424 other locations,12600.0,7.0,10k-50k,NBFC,+424 other locations
Virtusa Consulting Services,3.7,IT Services & Consulting |  +55 other locations,56300.0,1300.0,1996 (30 yrs old),IT Services & Consulting,+55 other locations
DMart,3.9,Retail |  +246 other locations,18300.0,181.0,2002 (24 yrs old),Retail,+246 other locations
HSBC Group,3.9,Financial Services |  +63 other locations,42600.0,130.0,1865 (161 yrs old),Financial Services,+63 other locations
Indiamart Intermesh,3.5,Internet |  +172 other locations,20400.0,525.0,1996 (30 yrs old),Internet,+172 other locations
Udaan,3.9,Internet |  +368 other locations,15600.0,5.0,,Internet,+368 other locations
SMFG India Credit,3.9,NBFC |  +592 other locations,11100.0,80.0,2007 (19 yrs old),NBFC,+592 other locations
Aurobindo Pharma,4.0,Pharma |  +115 other locations,20700.0,23.0,1986 (40 yrs old),Pharma,+115 other locations
Access Healthcare,3.7,BPO |  +64 other locations,28400.0,478.0,2011 (15 yrs old),BPO,+64 other locations
Siemens,3.9,Industrial Automation |  +152 other locations,33500.0,141.0,,Industrial Automation,+152 other locations
BigBasket,3.9,Internet |  +138 other locations,19100.0,100.0,,Internet,+138 other locations
Manappuram Finance,3.9,NBFC |  +647 other locations,9000.0,7.0,1949 (77 yrs old),NBFC,+647 other locations
Firstsource Solutions,3.5,BPO |  +74 other locations,24000.0,135.0,2001 (25 yrs old),BPO,+74 other locations
Shapoorji Pallonji Group,4.1,Engineering & Construction |  +188 other locations,24000.0,77.0,,Engineering & Construction,+188 other locations
Tata Capital,4.0,NBFC |  +438 other locations,15600.0,3100.0,2007 (19 yrs old),NBFC,+438 other locations
GlobalLogic,3.5,IT Services & Consulting |  +60 other locations,40500.0,45.0,2000 (26 yrs old),IT Services & Consulting,+60 other locations
ICICI Lombard General Insurance Company,3.5,Insurance |  +311 other locations,24000.0,77.0,,Insurance,+311 other locations
Standard Chartered,3.6,Banking |  +68 other locations,42000.0,77.0,1853 (173 yrs old),Banking,+68 other locations
Mahindra Finance,3.9,NBFC |  +730 other locations,12000.0,383.0,1991 (35 yrs old),NBFC,+730 other locations
PolicyBazaar,3.7,Internet |  +149 other locations,17100.0,412.0,,Internet,+149 other locations
Apollo Hospitals,4.1,Healthcare |  +229 other locations,16300.0,134.0,1983 (43 yrs old),Healthcare,+229 other locations
Bosch Global Software Technologies,3.7,IT Services & Consulting |  +47 other locations,39900.0,13.0,1997 (29 yrs old),IT Services & Consulting,+47 other locations
UST,3.7,IT Services & Consulting |  +50 other locations,39400.0,137.0,,IT Services & Consulting,+50 other locations
